Category,Family Name,Crop,Crop Type,Variety,Planting Method,Harvest Stage,GH Sow Date,Days to 1st potting up,1st Potting up date,Days to 2nd Potting up,2nd Potting up date,Days to 3rd Potting up,3rd Potting up date,Days In Greenhouse,Field Sowing Planting Date,DTM,Harvest Window,First Harvest,Last Harvest,Planting Amount,Location,In-Row Spacing,In-Row Spacing Unit,Rows Per Bed,# Of Flats,Flat/pot type,Seeds per cell,Estimated loss,Total Transplants,Total Seed Needed,Average seed weight,Average seed weight unit,Total Weight Needed,Total Weight Needed Unit,Extra Seed %,Seed spec,1st Potting up flat/pot type,1st Potting up plants per cell/pot,1st Potting up # of flats/pots,2nd Potting up flat/pot type,2nd Potting up plants per cell/pot,2nd Potting up # of flats/pots,3rd Potting up flat/pot type,3rd Potting up plants per cell/pot,3rd Potting up # of flats/pots,Harvest Unit,Avg Yield Rate,Avg. Sales Price,Est. Yield,Est. Revenue,Est. Rev./unit,Growing Cycle,Rootstock,Harvest Season,First Fruiting Year,Between row spacing,Notes,Seeder,Front gear,Rear gear,Roller plate
Vegetables,Amaryllidaceae,Onions: Scallions,Onions: Scallions,אלדורדו,Greenhouse Sow,Full-Size,20/08/2020,,,,,,,27,16/09/2020,,18,19/11/2020,07/12/2020,3 bed m,"Ramim,Ra.2,Block C6m,Beds 208",10.0,cm,6,1.06,,8,30,468,3748,300,seeds/g,12.49,g,0.00,,,,,,,,,,,Bunches,0.800 bn/pl,₪6.00/bn,144.0 Bunches,₪864.00,₪48.00/plant,Annual,,,,,,,,,
Vegetables,Amaryllidaceae,Onions: Scallions,Onions: Scallions,hyd. Aldorado,Transplant from Purchased,Full-Size,,,,,,,,,25/08/2020,,0,25/10/2020,25/10/2020,195 plants,,10.0,cm,15,,310 cell flats,,5,205,205,300,seeds/g,0.68,g,0.00,,,,,,,,,,,Bunches,0.800 bn/row m,₪6.00/bn,15.6 Bunches,₪93.60,₪4.80/row m,Annual,,,,,,,,,
Vegetables,Amaryllidaceae,Onions: Scallions,Onions: Scallions,אלדורדו,Greenhouse Sow,Full-Size,13/09/2020,,,,,,,46,29/10/2020,,37,10/12/2020,16/01/2021,4 bed m,"Ramim,Ra.3,Block R1,Beds 311",10.0,cm,6,1.01,310 cell flats,8,30,312,2505,300,seeds/g,8.35,g,0.00,,,,,,,,,,,Bunches,0.800 bn/pl,₪6.00/bn,3.2 Bunches,₪19.20,₪0.80/pl,Annual,,,,,,,,,
Vegetables,Amaryllidaceae,Onions: Scallions,Onions: Scallions,Summer Time,Transplant from Purchased,Full-Size,,,,,,,,,30/09/2020,,42,21/12/2020,01/02/2021,480 plants,"Ramim,Ra.3,Block R3,Beds 331",10.0,cm,6,,310 cell flats,,30,312,452,300,seeds/g,1.51,g,0.00,,,,,,,,,,,Bunches,0.800 bn/pl,₪6.00/bn,384.0 Bunches,"₪2,304.00",₪48.00/plant,Annual,,,,,,,,,
Vegetables,Amaryllidaceae,Onions: Scallions,Onions: Scallions,אלדורדו,Greenhouse Sow,Full-Size,18/10/2020,,,,,,,31,18/11/2020,,0,05/02/2021,05/02/2021,6 bed m,"Ramim,Ra.3,Block R1,Beds 310",10.0,cm,6,1.51,310 cell flats,8,30,468,3745,300,seeds/g,12.48,g,0.00,,,,,,,,,,,Bunches,0.800 bn/pl,₪6.00/bn,288.0 Bunches,"₪1,728.00",₪48.00/plant,Annual,,,,,,,,,
Vegetables,Amaryllidaceae,Onions: Scallions,Onions: Scallions,Red Bunching,Transplant from Purchased,Full-Size,,,,,,,,,18/11/2020,,3,08/03/2021,11/03/2021,6 bed m,"Ramim,Ra.3,Block R1,Beds 310",10.0,cm,6,,400 cell flats,,35,486,486,300,seeds/g,1.62,g,0.00,,,,,,,,,,,Bunches,0.800 bn/pl,₪6.00/bn,288.0 Bunches,"₪1,728.00",₪48.00/plant,Annual,,,,,,,,,
Vegetables,Amaryllidaceae,Onions: Scallions,Onions: Scallions,Red Bunching,Transplant from Purchased,Full-Size,,,,,,,,,07/12/2020,,7,18/02/2021,25/02/2021,3.3 bed m,"Ramim,Ra.1,Block L1,Beds 110",10.0,cm,6,,400 cell flats,,35,267.3,267,300,seeds/g,0.89,g,0.00,,,,,,,,,,,Bunches,0.800 bn/pl,₪6.00/bn,158.4 Bunches,₪950.40,₪48.00/plant,Annual,,,,,,,,,
Vegetables,Amaryllidaceae,Onions: Scallions,Onions: Scallions,אלדורדו,Transplant from Purchased,Full-Size,,,,,,,,,30/12/2020,,7,26/02/2021,05/03/2021,6 bed m,"Ramim,Ra.2,Block C6m,Beds 203",10.0,cm,6,,400 cell flats,,30,468,468,300,seeds/g,1.56,g,0.00,,,,,,,,,,,Bunches,0.800 bn/pl,₪6.00/bn,288.0 Bunches,"₪1,728.00",₪48.00/plant,Annual,,,,,,,,,
Trees,Rutaceae,Oranges,Oranges,Valencia,Plant,,,,,,,,,,29/02/1960,,77,31/01/1966,18/04/1966,20 trees,,5.0,m,,,,,,,,,,,,,,,,,,,,,,,Kilograms,20.000 kg/tree,₪5.00/kg,400.0 Kilograms,"₪2,000.00",₪100.00/tree,Perennial,Vigorous (Standard),,1965,5 m,,,,,
Herbs,Lamiaceae,Oregano,Oregano,Generic Variety,Greenhouse Sow,Plant sale,24/07/2020,,,,,,,,,,87,01/11/2020,27/01/2021,30 plants,,,,,0.23,128 cell flats,4,50,45,118,9867,seeds/g,0.01,g,0.00,,,,,,,,,,,,,₪0.00/pl,30.0 Plants,₪0.00,₪0.00/plant,Annual,,,,,,,,,
Vegetables,Brassicaceae,Pac Choi (Bok Choy),Pac Choi (Bok Choy),Generic Variety,Greenhouse Sow,Full-Size,08/10/2019,,,,,,,27,04/11/2019,,10,13/01/2020,23/01/2020,12 bed m,"Ramim,Ra.1,Block L2,Beds 132",20.0,cm,2,0.75,310 cell flats,1,30,234,233,424,seeds/g,0.55,g,0.00,,,,,,,,,,,Heads,3.000 hd/row m,₪6.00/hd,72.0 Heads,₪432.00,₪18.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Pac Choi (Bok Choy),Pac Choi (Bok Choy),Generic Variety,Greenhouse Sow,Full-Size,19/10/2019,,,,,,,39,27/11/2019,,21,03/02/2020,24/02/2020,12 bed m,"Ramim,Ra.2,Block C1,Beds 212",20.0,cm,4,0.38,310 cell flats,1,30,117,118,424,seeds/g,0.28,g,0.00,,,,,,,,,,,Heads,3.000 hd/row m,₪6.00/hd,144.0 Heads,₪864.00,₪18.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Pac Choi (Bok Choy),Pac Choi (Bok Choy),Generic Variety,Greenhouse Sow,Full-Size,02/12/2019,,,,,,,44,15/01/2020,,13,17/02/2020,01/03/2020,6 bed m,"Ramim,Ra.1,Block L6m,Beds 103",20.0,cm,4,0.38,310 cell flats,1,30,117,118,424,seeds/g,0.28,g,0.00,,,,,,,,,,,Heads,3.000 hd/row m,₪6.00/hd,72.0 Heads,₪432.00,₪18.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Pac Choi (Bok Choy),Pac Choi (Bok Choy),Generic Variety,Transplant from Purchased,Full-Size,,,,,,,,,06/01/2020,,14,07/02/2020,21/02/2020,6 bed m,"Ramim,Ra.1,Block L6m,Beds 104",20.0,cm,4,,310 cell flats,,5,126,126,424,seeds/g,0.30,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪6.00/hd,84.0 Heads,₪504.00,₪21.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Pac Choi (Bok Choy),Pac Choi (Bok Choy),Generic Variety,Greenhouse Sow,Full-Size,08/01/2020,,,,,,,33,10/02/2020,,3,16/03/2020,19/03/2020,12 bed m,"Ramim,Ra.1,Block L2,Beds 125",20.0,cm,4,,310 cell flats,1,30,234,233,424,seeds/g,0.55,g,0.00,,,,,,,,,,,Heads,3.000 hd/row m,₪6.00/hd,144.0 Heads,₪864.00,₪18.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Pac Choi (Bok Choy),Pac Choi (Bok Choy),Generic Variety,Greenhouse Sow,Full-Size,20/05/2020,,,,,,,33,22/06/2020,,3,27/07/2020,30/07/2020,12 bed m,"zvika,Zvika",30.0,cm,3,0.75,310 cell flats,1,30,234,233,424,seeds/g,0.55,g,0.00,,,,,,,,,,,Heads,3.000 hd/row m,₪6.00/hd,108.0 Heads,₪648.00,₪18.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Pac Choi (Bok Choy),Pac Choi (Bok Choy),Generic Variety,Greenhouse Sow,Full-Size,28/06/2020,,,,,,,32,30/07/2020,,16,07/09/2020,23/09/2020,12 bed m,"Ramim,Ra.1,Block L2,Beds 128",20.0,cm,3,0.75,310 cell flats,1,30,234,233,400,seeds/g,0.58,g,0.00,,,,,,,,,,,Heads,3.000 hd/row m,₪6.00/hd,108.0 Heads,₪648.00,₪18.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Pac Choi (Bok Choy),Pac Choi (Bok Choy),Yuushou,Greenhouse Sow,Full-Size,06/07/2020,,,,,,,51,26/08/2020,,7,14/10/2020,21/10/2020,12 bed m,,30.0,cm,3,1.22,128 cell flats,1,30,156,156,400,seeds/g,0.39,g,0.00,,,,,,,,,,,Heads,3.000 hd/row m,₪8.00/hd,108.0 Heads,₪864.00,₪24.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Pac Choi (Bok Choy),Pac Choi (Bok Choy),Generic Variety,Transplant from Purchased,Full-Size,,,,,,,,,27/08/2020,,26,30/09/2020,25/10/2020,12 bed m,"Ramim,Ra.3,Block R3,Beds 333",30.0,cm,4,,310 cell flats,,5,168,168,424,seeds/g,0.40,g,0.00,,,,,,,,,,,Heads,3.000 hd/row m,₪6.00/hd,144.0 Heads,₪864.00,₪18.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Pac Choi (Bok Choy),Pac Choi (Bok Choy),Generic Variety,Greenhouse Sow,Full-Size,18/10/2020,,,,,,,45,02/12/2020,,18,08/02/2021,26/02/2021,12 bed m,"zvika,Zvika,Block zA,Beds 508",20.0,cm,3,0.75,310 cell flats,1,30,234,234,424,seeds/g,0.55,g,0.00,,,,,,,,,,,Heads,3.000 hd/row m,₪6.00/hd,108.0 Heads,₪648.00,₪18.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Pac Choi (Bok Choy),Pac Choi (Bok Choy),Generic Variety,Transplant from Purchased,Full-Size,,,,,,,,,18/11/2020,,10,30/12/2020,09/01/2021,12 bed m,"Ramim,Ra.2,Block C2,Beds 223",20.0,cm,4,,310 cell flats,,5,252,252,424,seeds/g,0.59,g,0.00,,,,,,,,,,,Heads,3.000 hd/row m,₪6.00/hd,144.0 Heads,₪864.00,₪18.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Parsley,Parsley,Generic Variety,Greenhouse Sow,Full-Size,05/06/2019,,,,,,,47,22/07/2019,,46,05/12/2019,20/01/2020,6 bed m,"Ramim,Ra.1,Block L1,Beds 115",5.0,cm,4,1.56,400 cell flats,5,30,624,3120,599,seeds/g,5.21,g,0.00,,,,,,,,,,,Bunches,6.000 bn/row m,₪4.50/bn,144.0 Bunches,₪648.00,₪27.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Parsley,Parsley,Generic Variety,Transplant from Purchased,Full-Size,,,,,,,,,02/10/2019,,145,07/11/2019,31/03/2020,6 bed m,"Ramim,Ra.1,Block L6m,Beds 101",10.0,cm,5,,,,0,300,300,599,seeds/g,0.50,g,0.00,,,,,,,,,,,Bunches,6.000 bn/row m,₪4.50/bn,180.0 Bunches,₪810.00,₪27.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Parsley,Parsley,Green Perle - מסולסלת,Greenhouse Sow,Full-Size,08/10/2019,,,,,,,30,07/11/2019,,105,30/12/2019,13/04/2020,12 bed m,"Ramim,Ra.1,Block L2,Beds 129",5.0,cm,4,1.95,,5,30,1248,4310,599,seeds/g,7.20,g,0.00,,,,,,,,,,,Bunches,6.000 bn/row m,₪4.50/bn,288.0 Bunches,"₪1,296.00",₪27.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Parsley,Parsley,Generic Variety,Transplant from Purchased,Full-Size,,,,,,,,,17/10/2019,,140,18/11/2019,06/04/2020,12 bed m,"Ramim,Ra.1,Block L2,Beds 122,Block L6m,Beds 102",10.0,cm,5,,,,0,900,900,599,seeds/g,1.50,g,0.00,,,,,,,,,,,Bunches,6.000 bn/row m,₪4.50/bn,360.0 Bunches,"₪1,620.00",₪27.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Parsley,Parsley,בורג'ו - נטע,Greenhouse Sow,Full-Size,06/11/2019,,,,,,,61,06/01/2020,,103,10/04/2020,22/07/2020,12 bed m,"Ramim,Ra.1,Block L1,Beds 114",10.0,cm,5,1.95,,5,30,780,4310,599,seeds/g,7.20,g,0.00,,,,,,,,,,,Bunches,6.000 bn/row m,₪4.50/bn,360.0 Bunches,"₪1,620.00",₪27.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Parsley,Parsley,Green Perle - מסולסלת,Greenhouse Sow,Full-Size,08/01/2020,,,,,,,42,19/02/2020,,56,13/04/2020,08/06/2020,6 bed m,"Ramim,Ra.1,Block L6m,Beds 103",10.0,cm,5,1.95,,5,30,390,4310,599,seeds/g,7.20,g,0.00,,,,,,,,,,,Bunches,6.000 bn/row m,₪4.50/bn,180.0 Bunches,₪810.00,₪27.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Parsley,Parsley,Green Perle - מסולסלת,Greenhouse Sow,Full-Size,30/01/2020,,,,,,,55,25/03/2020,,76,11/06/2020,26/08/2020,6 bed m,"Ramim,Ra.2,Block C2,Beds 218",10.0,cm,5,,,5,30,390,2166,599,seeds/g,3.62,g,0.00,,,,,,,,,,,Bunches,6.000 bn/row m,₪4.50/bn,180.0 Bunches,₪810.00,₪27.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Parsley,Parsley,Generic Variety,Transplant from Purchased,Full-Size,,,,,,,,,12/02/2020,,128,23/03/2020,29/07/2020,12 bed m,"Ramim,Ra.2,Block C2,Beds 226",10.0,cm,5,,,,0,600,600,599,seeds/g,1.00,g,0.00,,,,,,,,,,,Bunches,6.000 bn/row m,₪4.50/bn,360.0 Bunches,"₪1,620.00",₪27.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Parsley,Parsley,בורג'ו - נטע,Greenhouse Sow,Full-Size,26/02/2020,,,,,,,41,07/04/2020,,0,10/08/2020,10/08/2020,10 bed m,"Ramim,Ra.2,Block C1,Beds 215",10.0,cm,5,1.95,,5,30,780,4310,599,seeds/g,7.20,g,0.00,,,,,,,,,,,Bunches,6.000 bn/row m,₪4.50/bn,300.0 Bunches,"₪1,350.00",₪27.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Parsley,Parsley,Generic Variety,Transplant from Purchased,Full-Size,,,,,,,,,25/03/2020,,82,06/05/2020,27/07/2020,6 bed m,"Ramim,Ra.2,Block C2,Beds 218",10.0,cm,4,,,,5,252,252,599,seeds/g,0.42,g,0.00,,,,,,,,,,,Bunches,6.000 bn/row m,₪4.50/bn,144.0 Bunches,₪648.00,₪27.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Parsley,Parsley,בורג'ו - נטע,Greenhouse Sow,Full-Size,26/03/2020,,,,,,,41,06/05/2020,,59,15/06/2020,13/08/2020,12 bed m,"Ramim,Ra.2,Block C2,Beds 220",10.0,cm,5,1.76,,5,30,780,3890,599,seeds/g,6.49,g,0.00,,,,,,,,,,,Bunches,6.000 bn/row m,₪4.50/bn,360.0 Bunches,"₪1,620.00",₪27.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Parsley,Parsley,בורג'ו - נטע,Greenhouse Sow,Full-Size,20/04/2020,,,,,,,45,04/06/2020,,69,09/07/2020,16/09/2020,12 bed m,"Ramim,Ra.1,Block L2,Beds 127",10.0,cm,5,0.0,,5,30,780,3890,599,seeds/g,6.49,g,0.00,,,,,,,,,,,Bunches,6.000 bn/row m,₪4.50/bn,360.0 Bunches,"₪1,620.00",₪27.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Parsley,Parsley,בורג'ו - נטע,Greenhouse Sow,Full-Size,04/05/2020,,,,,,,42,15/06/2020,,168,27/07/2020,11/01/2021,6 bed m,"Ramim,Ra.2,Block C2,Beds 224",10.0,cm,5,0.9,,5,30,390,1989,599,seeds/g,3.32,g,0.00,,,,,,,,,,,Bunches,6.000 bn/row m,₪4.50/bn,180.0 Bunches,₪810.00,₪27.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Parsley,Parsley,Green Perle - מסולסלת,Greenhouse Sow,Full-Size,04/05/2020,,,,,,,42,15/06/2020,,168,27/07/2020,11/01/2021,6 bed m,"Ramim,Ra.2,Block C2,Beds 224",10.0,cm,5,0.0,,5,30,390,1945,599,seeds/g,3.25,g,0.00,,,,,,,,,,,Bunches,6.000 bn/row m,₪4.50/bn,180.0 Bunches,₪810.00,₪27.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Parsley,Parsley,בורג'ו - נטע,Greenhouse Sow,Full-Size,20/07/2020,,,,,,,52,10/09/2020,,130,02/11/2020,12/03/2021,12 bed m,"Ramim,Ra.1,Block L1,Beds 118",10.0,cm,5,1.76,,5,30,780,3890,500,seeds/g,7.78,g,0.00,,,,,,,,,,,Bunches,4.000 bn/row m,₪5.00/bn,240.0 Bunches,"₪1,200.00",₪20.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Parsley,Parsley,בורג'ו - נטע,Direct Sow,Full-Size,,,,,,,,,30/07/2020,,146,08/10/2020,03/03/2021,6 bed m,"Ramim,Ra.1,Block L6m,Beds 103",5.0,cm,5,,,,,,600,599,seeds/g,1.00,g,0.00,,,,,,,,,,,Bunches,6.000 bn/row m,₪4.50/bn,180.0 Bunches,₪810.00,₪27.00/row m,Annual,,,,,,Jang JP-1,14,9,A-6
Herbs,Apiaceae,Parsley,Parsley,בורג'ו - נטע,Transplant from Purchased,Full-Size,,,,,,,,,13/08/2020,,140,08/10/2020,25/02/2021,20 bed m,"Ramim,Ra.1,Block L1,Beds 119,Block L2,Beds 126",10.0,cm,5,,,,0,1000,1000,599,seeds/g,1.67,g,0.00,,,,,,,,,,,Bunches,6.000 bn/row m,₪4.50/bn,600.0 Bunches,"₪2,700.00",₪27.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Parsley,Parsley,בורג'ו - נטע,Direct Sow,Full-Size,,,,,,,,,01/09/2020,,58,23/11/2020,20/01/2021,12 bed m,"Ramim,Ra.2,Block C2,Beds 219",5.0,cm,6,,,,,,1440,599,seeds/g,2.40,g,0.00,,,,,,,,,,,Bunches,6.000 bn/row m,₪4.50/bn,432.0 Bunches,"₪1,944.00",₪27.00/row m,Annual,,,,,,Jang JP-1,14,9,A-6
Herbs,Apiaceae,Parsley,Parsley,בורג'ו - נטע,Greenhouse Sow,Full-Size,05/10/2020,,,,,,,44,18/11/2020,,45,04/03/2021,18/04/2021,12 bed m,"Ramim,Ra.3,Block R1,Beds 309",20.0,cm,6,1.51,310 cell flats,5,30,468,2341,599,seeds/g,3.91,g,0.00,,,,,,,,,,,Bunches,4.000 bn/row m,₪5.00/bn,288.0 Bunches,"₪1,440.00",₪20.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Parsley,Parsley,Generic Variety,Transplant from Purchased,Full-Size,,,,,,,,,08/10/2020,,7,17/11/2020,24/11/2020,12 bed m,"Ramim,Ra.2,Block C2,Beds 221",10.0,cm,5,,,,5,630,630,599,seeds/g,1.05,g,0.00,,,,,,,,,,,Bunches,6.000 bn/row m,₪4.50/bn,360.0 Bunches,"₪1,620.00",₪27.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Parsley Root,Parsley Root,Generic Variety,Direct Sow,,,,,,,,,,24/10/2019,,51,30/03/2020,20/05/2020,6 bed m,"Ramim,Ra.2,Block C1,Beds 214",3.0,cm,8,,,,,,1760,879,seeds/g,2.00,g,10.00,,,,,,,,,,,Bunches,1.600 bn/row m,₪10.00/bn,76.8 Bunches,₪768.00,₪16.00/row m,Annual,,,,,,Jang JP-1,13,10,X-12
Herbs,Apiaceae,Parsley Root,Parsley Root,Generic Variety,Direct Sow,,,,,,,,,,04/12/2019,,60,15/04/2020,14/06/2020,6 bed m,"Ramim,Ra.3,Block R6m,Beds 301",3.0,cm,8,,,,,,1760,879,seeds/g,2.00,g,10.00,,,,,,,,,,,Bunches,1.600 bn/row m,₪10.00/bn,76.8 Bunches,₪768.00,₪16.00/row m,Annual,,,,,,Jang JP-1,14,10,FJ - 12
Herbs,Apiaceae,Parsley Root,Parsley Root,Generic Variety,Direct Sow,,,,,,,,,,06/01/2020,,2,18/05/2020,20/05/2020,6 bed m,"Ramim,Ra.2,Block C1,Beds 214",3.0,cm,8,,,,,,1760,879,seeds/g,2.00,g,10.00,,,,,,,,,,,Bunches,1.600 bn/row m,₪10.00/bn,76.8 Bunches,₪768.00,₪16.00/row m,Annual,,,,,,Jang JP-1,14,9,YYX-12
Herbs,Apiaceae,Parsley Root,Parsley Root,Generic Variety,Direct Sow,,,,,,,,,,05/02/2020,,0,20/05/2020,20/05/2020,6 bed m,"Ramim,Ra.1,Block L6m,Beds 105",3.0,cm,6,,,,,,1320,879,seeds/g,1.50,g,10.00,,,,,,,,,,,Bunches,1.600 bn/row m,₪10.00/bn,57.6 Bunches,₪576.00,₪16.00/row m,Annual,,,,,,Jang JP-1,11,11,X-24
Herbs,Apiaceae,Parsley Root,Parsley Root,Hilmar,Direct Sow,,,,,,,,,,13/08/2020,,42,01/02/2021,15/03/2021,2 bed m,"Ramim,Ra.3,Block R3,Beds 331",2.0,cm,6,,,,,,3960,500,seeds/g,7.92,g,10.00,Organic,,,,,,,,,,Bunches,1.600 bn/row m,₪10.00/bn,19.2 Bunches,₪192.00,₪16.00/row m,Annual,,,,,,Jang JP-1,11,11,YY - 24
Herbs,Apiaceae,Parsley Root,Parsley Root,Hilmar,Direct Sow,,,,,,,,,,24/09/2020,,24,01/03/2021,25/03/2021,12 bed m,"Ramim,Ra.1,Block L2,Beds 128",3.0,cm,8,,,,,,3520,879,seeds/g,4.00,g,10.00,Organic,,,,,,,,,,Bunches,1.600 bn/row m,₪10.00/bn,153.6 Bunches,"₪1,536.00",₪16.00/row m,Annual,,,,,,Jang JP-1,11,11,FJ - 12
Herbs,Apiaceae,Parsley Root,Parsley Root,Generic Variety,Direct Sow,,,,,,,,,,29/10/2020,,0,01/12/2020,01/12/2020,12 bed m,"Ramim,Ra.1,Block L1,Beds 114",3.0,cm,8,,,,,,3520,879,seeds/g,4.00,g,10.00,,,,,,,,,,,Bunches,1.600 bn/row m,₪10.00/bn,153.6 Bunches,"₪1,536.00",₪16.00/row m,Annual,,,,,,Jang JP-1,11,11,FJ - 12
Herbs,Apiaceae,Parsley Root,Parsley Root,Generic Variety,Direct Sow,,,,,,,,,,02/12/2020,,10,11/01/2021,21/01/2021,12 bed m,"Ramim,Ra.1,Block L1,Beds 115",3.0,cm,8,,,,,,3520,879,seeds/g,4.00,g,10.00,,,,,,,,,,,Bunches,1.600 bn/row m,₪10.00/bn,153.6 Bunches,"₪1,536.00",₪16.00/row m,Annual,,,,,,Jang JP-1,11,11,FJ - 12
Vegetables,Fabaceae,Peas,Snow,De Grace,Direct Sow,Full-Size,,,,,,,,,28/10/2019,,48,13/02/2020,01/04/2020,24 bed m,"Ramim,Ra.3,Block R3,Beds 329-330",10.0,cm,2,,,,,,528,4,seeds/g,132.00,g,10.00,Organic,,,,,,,,,,Kilograms,0.700 kg/row m,₪10.00/cs,33.6 Kilograms,"₪1,680.00",₪35.00/row m,Annual,,,,,,Hand Seeding,,,
Vegetables,Fabaceae,Peas,Snow,De Grace,Direct Sow,Full-Size,,,,,,,,,18/11/2019,,36,05/03/2020,10/04/2020,24 bed m,"Ramim,Ra.3,Block R2,Beds 321,324",10.0,cm,2,,,,,,528,4,seeds/g,132.00,g,10.00,Organic,,,,,,,,,,Kilograms,0.700 kg/row m,₪10.00/cs,33.6 Kilograms,"₪1,680.00",₪35.00/row m,Annual,,,,,,Hand Seeding,,,
Vegetables,Fabaceae,Peas,Snow,Taccola gigante,Direct Sow,Full-Size,,,,,,,,,12/12/2019,,43,25/03/2020,07/05/2020,12 bed m,"Ramim,Ra.3,Block R1,Beds 313",5.0,cm,2,,,,,,528,4,seeds/g,132.00,g,10.00,Organic,,,,,,,,,,Kilograms,0.700 kg/row m,₪10.00/cs,16.8 Kilograms,₪840.00,₪35.00/row m,Annual,,,,,,Hand Seeding,,,
Vegetables,Fabaceae,Peas,Snow,Taccola gigante,Direct Sow,Full-Size,,,,,,,,,12/12/2019,,45,23/03/2020,07/05/2020,12 bed m,"Ramim,Ra.1,Block L1,Beds 113",5.0,cm,1,,,,,,264,4,seeds/g,66.00,g,10.00,Organic,,,,,,,,,,Kilograms,0.700 kg/row m,₪10.00/cs,8.4 Kilograms,₪420.00,₪35.00/row m,Annual,,,,,,Hand Seeding,,,
Vegetables,Fabaceae,Peas,Snow,Taccola gigante,Direct Sow,Full-Size,,,,,,,,,06/01/2020,,60,16/03/2020,15/05/2020,12 bed m,"Home,HH,Block C,Beds 18",5.0,cm,2,,,,,,528,4,seeds/g,132.00,g,10.00,Organic,,,,,,,,,,Kilograms,0.700 kg/row m,₪10.00/cs,16.8 Kilograms,₪840.00,₪35.00/row m,Annual,,,,,,Hand Seeding,,,
Vegetables,Fabaceae,Peas,Shelling,בר לכל - אפונה נבטים,Greenhouse Sow,Microgreen,17/08/2020,,,,,,,,,,3,27/08/2020,30/08/2020,,,,,,2.0,,,,,2000,4,seeds/g,500.00,g,0.00,,,,,,,,,,,Cases,6.000 cs/60/70,₪12.00/cs,12.0 Cases,₪144.00,₪0.00/60/70,Annual,,,,,,,,,
Vegetables,Fabaceae,Peas,Snow,Generic Variety,Greenhouse Sow,Plant sale,14/09/2020,,,,,,,,,,0,08/10/2020,08/10/2020,200 plants,,,,,1.72,128 cell flats,1,10,220,220,4,seeds/g,55.00,g,0.00,,,,,,,,,,,,,₪1.50/pl,200.0 Plants,₪300.00,₪1.50/plant,Annual,,,,,,,,,
Vegetables,Fabaceae,Peas,Snow,ורדה,Direct Sow,Full-Size,,,,,,,,,16/09/2020,,90,28/12/2020,28/03/2021,12 bed m,"Ramim,Ra.3,Block R1,Beds 306",10.0,cm,1,,,,,,144,4,seeds/g,36.00,g,20.00,Organic,,,,,,,,,,Kilograms,0.700 kg/row m,₪10.00/cs,8.4 Kilograms,₪420.00,₪35.00/row m,Annual,,,,,,Hand Seeding,,,
Vegetables,Fabaceae,Peas,Snow,Taccola gigante,Direct Sow,Full-Size,,,,,,,,,01/10/2020,,56,14/12/2020,08/02/2021,18 bed m,"zvika,Zvika,Block zB,Beds 524-525",4.0,cm,1,,,,,,720,4,seeds/g,180.00,g,20.00,Organic,,,,,,,,,,Kilograms,0.446 kg/row m,₪40.00/kg,8.0 Kilograms,₪321.20,₪17.84/row m,Annual,,,,,,Hand Seeding,,,
Vegetables,Fabaceae,Peas,Snap,Sugar Snap,Transplant from Purchased,Full-Size,,,,,,,,,02/11/2020,,66,25/01/2021,01/04/2021,12 bed m,"Ramim,Ra.3,Block R6m,Beds 301,304",10.0,cm,1,,,,0,120,120,4,seeds/g,30.00,g,0.00,,,,,,,,,,,Kilograms,0.446 kg/row m,₪40.00/kg,5.4 Kilograms,₪214.00,₪17.83/row m,Annual,,,,,,,,,
