Pack List,Item,Pick date,Pick From,Outlets,Total Outlets Need,From Storage,Additional,Planned Pick,Actual Pick,Pick by Variety,Unit,Pick Instruction,Assignee,Labor Time (hr)
Monday 18/07/2022,חציל,18/07/2022,"Eggplant, Meatball
Ra.1 > L1 > Bed 112
Eggplant, Meatball
Ra.2 > C2 > Beds 219-220
",חנות הגינה: 1,1,0,All ripe,1,1.2,,kg,כל מה שמוכן ממש,Nimrod Wald,0
Monday 18/07/2022,חציל ארוך,18/07/2022,"Eggplant, Ping Tung Long
Ra.1 > L1 > Beds 110-111
",חנות הגינה: 1,1,0,All ripe,1,4,,kg,,Nimrod Wald,0
Monday 18/07/2022,"פלפל חריף
Ripe",18/07/2022,"Peppers, Thai Red Chili
Ra.2 > C2 > Bed 217
Peppers, אלטר - לפיד
Ra.2 > C2 > Bed 218
",חנות הגינה: 1,1,0,All ripe,1,8,,kg,,Nimrod Wald,0
Monday 18/07/2022,"פלפל
Ripe",18/07/2022,"Peppers, Sweet Bite
Ra.2 > C2 > Beds 227-228
2 of 3
Peppers, וולטה - מוארך
Ra.2 > C6m > Beds 205-206 + 1 more Block
1 of 3",חנות הגינה: 1,1,0,All ripe,1,17,,kg,,Nimrod Wald,0
Monday 18/07/2022,קישוא - זוקיני,18/07/2022,,חנות הגינה: 1,1,0,All ripe,1,2,,kg,"לקטוף כל מה שבגודל 15 סמ ומעלה
לתעד לפי זנים לא לפי ערוגות",Nimrod Wald,0
Monday 18/07/2022,קישוא - מיוחד,18/07/2022,,חנות הגינה: 1,1,0,All ripe,1,4,,kg,"לקטוף כל מה שבגודל 15 סמ ומעלה
לתעד לפי זנים לא לפי ערוגות",Nimrod Wald,0
Monday 18/07/2022,"עגבניה שרי
Ripe",18/07/2022,"Tomatoes, Lobelo hyd. מורכב
Hyd. 4"" > SE-4""(40) > Bed 108
1 of 12
Tomatoes, Lobelo - חישתיל מורכב
Ra.2 > C1 > Beds 209-210
4 of 12
Tomatoes, Lobelo - חישתיל מורכב
Ra.2 > C1 > Beds 213-216
3 of 12",חנות הגינה: 1,1,0,All ripe,1,10.5,,kg,"כל מה שמוכן
מוכן = 80% אדום",Nimrod Wald,0
Monday 18/07/2022,"עגבניה
Ripe",18/07/2022,"Tomatoes, hyd. montecarlo F1
Hyd. 4"" > NE-4""(50) > Bed 103
8 of 12
Tomatoes, Marmande - מורשת יעל
Ra.2 > C2 > Bed 222
5 of 12
Tomatoes, תמר
Ra.4 > Lo18 > Beds 405-406
2 of 12",חנות הגינה: 1,1,0,All ripe,1,7.1,,kg,"בכל המקומות:
קומפוסט, איתמר, בית, ערוגות, 400",Nimrod Wald,0
Monday 18/07/2022,דלעת יפנית,18/07/2022,"Winter Squash, Red Kuri
Ra.3 > R1 > Beds 307-308 + 1 more Block
2 of 6
Winter Squash, Red Kuri
Ra.3 > R2 > Beds 321-322
6 of 6",חנות הגינה: 1,1,0,All ripe,1,31.7,,kg,כל מה שמוכן ממש ממש - בשני הגידולים,Nimrod Wald,0
Monday 18/07/2022,"שעועית
Fresh",18/07/2022,"Beans: Bush & Pole, Hilda - שטוחה מטפסת
Ra.4 > Lo12 > Beds 407-409
1 of 2",חנות הגינה: 1,1,0,All ripe,1,0.8,,kg,,Nimrod Wald,0
Monday 18/07/2022,מלון,18/07/2022,"Melons, Galia Regalia
Zvika > zA > Beds 505-506
3 of 3
Melons, Ananas Coquette
Zvika > zA > Beds 507-508
2 of 3",חנות הגינה: 1,1,0,All ripe,1,2,,kg,כל מה שמוכן,Nimrod Wald,0
Monday 18/07/2022,"(ירק) בצל ירוק
Full-Size",18/07/2022,"Onions: Scallions, hyd. Aldorado
Hyd. N > NW > Bed 15
9 of 13",חנות הגינה: 10,10,0,0,10,10,,bn,,Nimrod Wald,0
Monday 18/07/2022,"בזיל
Full-Size",18/07/2022,"Basil, hyd. Prospera
Hyd. N > NE > Bed 1
3 of 7
Basil, hyd. Prospera
Hyd. S > SW > Bed 24
5 of 7
Basil, hyd. Prospera
Hyd. S > SW > Bed 27
2 of 7",חנות הגינה: 15,15,0,0,15,20,,cs,,Nimrod Wald,0
Monday 18/07/2022,"(ירק) פטרוזיליה
Full-Size",18/07/2022,"Parsley, hyd. Borjo
Hyd. N > NW > Bed 12
5 of 8
Parsley, בורג'ו - נטע
Ra.1 > L3 > Beds 133-135
6 of 8",חנות הגינה: 15,15,0,0,15,8,,bn,,Nimrod Wald,0
Monday 18/07/2022,"בייבי - רוקט
Baby Leaf",18/07/2022,"Arugula, Arugula
Ra.1 > L2 > Bed 128
19 of 26",חנות הגינה: 2,2,0,0,2,2,,kg,,Nimrod Wald,0
Monday 18/07/2022,"(חסה) רומית
Full-Size",18/07/2022,"Lettuce, hyd. רומית
Hyd. N > NE > Bed 5
52 of 68",חנות הגינה: 20,20,0,0,20,19,,hd,,Nimrod Wald,0
Monday 18/07/2022,"(חסה) סלנובה
Full-Size",18/07/2022,"Lettuce, hyd. סלנובה
Hyd. S > SE > Bed 21
56 of 68",חנות הגינה: 20,20,0,0,20,12,,cs,,Nimrod Wald,0
Monday 18/07/2022,"סלרי
Full-Size",18/07/2022,"Celery, hyd. Early Bell
Hyd. N > NW > Bed 9
9 of 12",חנות הגינה: 4,4,0,0,4,4,,bn,,Nimrod Wald,0
Monday 18/07/2022,"תבלין - נענע
Full-Size",18/07/2022,,חנות הגינה: 4,4,0,0,4,4,,bn,,Nimrod Wald,0
Monday 18/07/2022,"(ירק) עירית שומית
Full-Size",18/07/2022,,חנות הגינה: 6,6,0,0,6,6,,bn,,Nimrod Wald,0
Monday 18/07/2022,"קייל
Full-Size",18/07/2022,,חנות הגינה: 6,6,0,0,6,6,Lacinato (Dinosaur): 6,bn,"לייצר צרורות מכל סוג וגם מעורב
צרורות גדולים!!!!",Nimrod Wald,0
Monday 18/07/2022,"בייבי מיקס
Full-Size",18/07/2022,"Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L1 > Bed 113
26 of 38
Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L2 > Bed 127
27 of 38",חנות הגינה: 6,6,0,0,6,7.2,,kg,,Nimrod Wald,0
Thursday 14/07/2022,"בייבי נפרדים
Full-Size",14/07/2022,"Lettuce: Salad Mix, מיזונה מיקס
Ra.1 > L2 > Bed 128
28 of 38",חנות הגינה: 1,1,0,0,1,2.5,,kg,מיזונה,Nimrod Wald,0
Thursday 14/07/2022,מלפפון,14/07/2022,"Cucumbers, hyd.  נטע
Hyd. 4"" > NE-4""(50) > Beds 102-103
1 of 3
Cucumbers, Beit Alpha MR
Hyd. 4"" > SE-4""(40) > Beds 107-108
2 of 3",חנות הגינה: 1,1,0,0,1,9.6,,kg,"כל מה שמוכן

להקפיד להפריד בין הזנים - כל זן צד אחר של החממה",Nimrod Wald,0
Thursday 14/07/2022,"פלפל
Ripe",14/07/2022,"Peppers, Sweet Bite
Ra.2 > C2 > Beds 227-228
2 of 3
Peppers, וולטה - מוארך
Ra.2 > C6m > Beds 205-206 + 1 more Block
1 of 3",חנות הגינה: 1,1,0,0,1,20.4,,kg,,Nimrod Wald,0
Thursday 14/07/2022,קישוא - זוקיני,14/07/2022,,חנות הגינה: 1,1,0,0,1,2,,kg,"לקטוף כל מה שבגודל 15 סמ ומעלה
לתעד לפי זנים לא לפי ערוגות",Nimrod Wald,0
Thursday 14/07/2022,קישוא - מיוחד,14/07/2022,,חנות הגינה: 1,1,0,0,1,6,,kg,"לקטוף כל מה שבגודל 15 סמ ומעלה
לתעד לפי זנים לא לפי ערוגות",Nimrod Wald,0
Thursday 14/07/2022,"עגבניה שרי
Ripe",14/07/2022,"Tomatoes, Lobelo hyd. מורכב
Hyd. 4"" > SE-4""(40) > Bed 108
1 of 12
Tomatoes, Lobelo - חישתיל מורכב
Ra.2 > C1 > Beds 209-210
4 of 12
Tomatoes, Lobelo - חישתיל מורכב
Ra.2 > C1 > Beds 213-216
3 of 12",חנות הגינה: 1,1,0,0,1,4.4,,kg,"כל מה שמוכן
מוכן = 80% אדום",Nimrod Wald,0
Thursday 14/07/2022,"עגבניה
Ripe",14/07/2022,"Tomatoes, hyd. montecarlo F1
Hyd. 4"" > NE-4""(50) > Bed 103
8 of 12
Tomatoes, Marmande - מורשת יעל
Ra.2 > C2 > Bed 222
5 of 12
Tomatoes, תמר
Ra.4 > Lo18 > Beds 405-406
2 of 12",חנות הגינה: 1,1,0,0,1,3,,kg,"בכל המקומות:
קומפוסט, איתמר, בית, ערוגות, 400",Nimrod Wald,0
Thursday 14/07/2022,"שעועית
Fresh",14/07/2022,"Beans: Bush & Pole, Hilda - שטוחה מטפסת
Ra.4 > Lo12 > Beds 407-409
1 of 2",חנות הגינה: 1,1,0,0,1,0.5,,kg,לגזום ראש,Nimrod Wald,0
Thursday 14/07/2022,מלון,14/07/2022,"Melons, Galia Regalia
Zvika > zA > Beds 505-506
3 of 3
Melons, Ananas Coquette
Zvika > zA > Beds 507-508
2 of 3",חנות הגינה: 1,1,0,0,1,10,,kg,כל מה שמוכן,Nimrod Wald,0
Thursday 14/07/2022,תות שדה,14/07/2022,,חנות הגינה: 1,1,0,0,1,0.2,,kg,,Nimrod Wald,0
Thursday 14/07/2022,"סלרי
Full-Size",14/07/2022,"Celery, hyd. Early Bell
Hyd. N > NE > Beds 7-8
8 of 12",חנות הגינה: 10,10,0,0,10,10,,bn,,Nimrod Wald,0
Thursday 14/07/2022,"בזיל
Full-Size",14/07/2022,"Basil, hyd. Prospera
Hyd. N > NE > Bed 1
3 of 7
Basil, hyd. Prospera
Hyd. S > SW > Bed 24
5 of 7
Basil, hyd. Prospera
Hyd. S > SW > Bed 27
2 of 7",חנות הגינה: 15,15,0,0,15,15,,cs,,Nimrod Wald,0
Thursday 14/07/2022,"(ירק) בצל ירוק
Full-Size",14/07/2022,"Onions: Scallions, hyd. Aldorado
Hyd. N > NW > Bed 15
9 of 13",חנות הגינה: 15,15,0,0,15,15,,bn,,Nimrod Wald,0
Thursday 14/07/2022,"(חסה) רומית
Full-Size",14/07/2022,"Lettuce, hyd. רומית
Hyd. N > NE > Bed 5
52 of 68",חנות הגינה: 20,20,0,0,20,20,,hd,,Nimrod Wald,0
Thursday 14/07/2022,"(חסה) סלנובה
Full-Size",14/07/2022,"Lettuce, hyd. סלנובה
Hyd. N > NE > Beds 3-4
53 of 68",חנות הגינה: 20,20,0,0,20,20,,cs,סופי הכול לארגז,Nimrod Wald,0
Thursday 14/07/2022,"(ירק) פטרוזיליה
Full-Size",14/07/2022,"Parsley, hyd. Borjo
Hyd. N > NW > Bed 12
5 of 8
Parsley, בורג'ו - נטע
Ra.1 > L3 > Beds 133-135
6 of 8",חנות הגינה: 20,20,0,0,20,20,,bn,להתחיל בשדה ולהשלים בחממה,Nimrod Wald,0
Thursday 14/07/2022,"בייבי - רוקט
Baby Leaf",14/07/2022,"Arugula, Arugula
Ra.1 > L2 > Bed 128
19 of 26",חנות הגינה: 4,4,0,0,4,1,,kg,,Nimrod Wald,0
Thursday 14/07/2022,"בייבי מיקס
Full-Size",14/07/2022,"Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L1 > Bed 113
26 of 38
Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L2 > Bed 127
27 of 38",חנות הגינה: 5,5,0,0,5,5.3,,kg,,Nimrod Wald,0
Thursday 14/07/2022,"(ירק) עירית שומית
Full-Size",14/07/2022,,חנות הגינה: 6,6,0,0,6,6,,bn,,Nimrod Wald,0
Tuesday 12/07/2022,"קייל
Full-Size",12/07/2022,,Online Store: 1,1,0,0,1,3,Lacinato (Dinosaur): 3,bn,"לייצר צרורות מכל סוג וגם מעורב
צרורות גדולים!!!!",Nimrod Wald,0
Tuesday 12/07/2022,"פלפל חריף
Ripe",12/07/2022,"Peppers, Thai Red Chili
Ra.2 > C2 > Bed 217
Peppers, אלטר - לפיד
Ra.2 > C2 > Bed 218
",Online Store: 1,1,0,0,1,1,,kg,"2 פדרון ירוק
1 צילי",Nimrod Wald,0
Tuesday 12/07/2022,"פלפל
Ripe",12/07/2022,,Online Store: 1,1,0,0,1,1,,kg,,Nimrod Wald,0
Tuesday 12/07/2022,תבלין - מרווה,12/07/2022,,Online Store: 1,1,0,0,1,1,,bn,,Nimrod Wald,0
Tuesday 12/07/2022,תבלין - עלי דפנה,12/07/2022,,Online Store: 1,1,0,0,1,1,אר אציל-דפנה: 1,cs,"לקטוף ליד המתקן כביסה מאחורי הבית
לארוז בשקית חלון פתוחה
12 עלים",Nimrod Wald,0
Tuesday 12/07/2022,"(ירק) בצל ירוק
Full-Size",12/07/2022,,Online Store: 2,2,0,0,2,2,,bn,לסיים לפי שורות,Nimrod Wald,0
Tuesday 12/07/2022,"תבלין - אזוב
Full-Size",12/07/2022,,Online Store: 2,2,0,0,2,2,,bn,,Nimrod Wald,0
Tuesday 12/07/2022,"תבלין - נענע
Full-Size",12/07/2022,,Online Store: 2,2,0,0,2,3,,bn,,Nimrod Wald,0
Tuesday 12/07/2022,"בזיל
Full-Size",12/07/2022,,Online Store: 3,3,0,0,3,3,,cs,,Nimrod Wald,0
Tuesday 12/07/2022,"(ירק) עירית בצלית
Full-Size",12/07/2022,,Online Store: 3,3,0,0,3,3,,bn,בבית,Nimrod Wald,0
Tuesday 12/07/2022,"תבלין - מליסה
Full-Size",12/07/2022,,Online Store: 5,5,0,0,5,5,Lemon Balm: 5,bn,,Nimrod Wald,0
Tuesday 12/07/2022,"אמרנט - תרד הודי
Baby Leaf",12/07/2022,,Online Store: 6,6,0,0,6,6,הודי אדום: 6,cs,,Nimrod Wald,0
Tuesday 12/07/2022,"בייבי - רוקט
Baby Leaf",12/07/2022,"Arugula, Arugula
Ra.1 > L2 > Bed 128
19 of 26",Online Store: 6,6,0,0,6,6,,bn,צרורות רוקט גדול,Nimrod Wald,0
Tuesday 12/07/2022,תבלין - לואיזה,12/07/2022,,Online Store: 6,6,0,0,6,6,Lemon Verbena: 6,bn,,Nimrod Wald,0
Tuesday 12/07/2022,"שעועית
Fresh",12/07/2022,,Online Store: 8,8,0,0,8,8,,cs,,Nimrod Wald,0
Monday 11/07/2022,"בייבי סלק
Baby Leaf Greens",11/07/2022,"Beets, MIX עלי ביבי
Ra.3 > R2 > Bed 327
5 of 9",חנות הגינה: 1,1,0,0,1,0.1,,kg,אם עוד יש - כל מה שיש,Nimrod Wald,0
Monday 11/07/2022,"שעועית
Fresh",11/07/2022,"Beans: Bush & Pole, Hilda - שטוחה מטפסת
Ra.4 > Lo12 > Beds 407-409
1 of 2",חנות הגינה: 1,1,0,0,1,3,,kg,,Nimrod Wald,0
Monday 11/07/2022,תות שדה,11/07/2022,,חנות הגינה: 1,1,0,0,1,0.2,,kg,,Nimrod Wald,0
Monday 11/07/2022,"סלרי
Full-Size",11/07/2022,"Celery, hyd. Early Bell
Hyd. N > NE > Beds 7-8
8 of 12",חנות הגינה: 10,10,0,0,10,10,,bn,,Nimrod Wald,0
Monday 11/07/2022,מלפפון,11/07/2022,"Cucumbers, hyd.  נטע
Hyd. 4"" > NE-4""(50) > Beds 102-103
1 of 3
Cucumbers, Beit Alpha MR
Hyd. 4"" > SE-4""(40) > Beds 107-108
2 of 3",חנות הגינה: 10,10,0,0,10,23,,kg,"כל מה שמוכן

להקפיד להפריד בין הזנים - כל זן צד אחר של החממה",Nimrod Wald,0
Monday 11/07/2022,מלון,11/07/2022,"Melons, Galia Regalia
Zvika > zA > Beds 505-506
3 of 3
Melons, Ananas Coquette
Zvika > zA > Beds 507-508
2 of 3",חנות הגינה: 10,10,0,0,10,20.2,,kg,כל מה שמוכן,Nimrod Wald,0
Monday 11/07/2022,"בזיל
Full-Size",11/07/2022,"Basil, hyd. Prospera
Hyd. N > NE > Bed 1
3 of 7
Basil, hyd. Prospera
Hyd. S > SW > Bed 24
5 of 7
Basil, hyd. Prospera
Hyd. S > SW > Bed 27
2 of 7",חנות הגינה: 15,15,0,0,15,15,,cs,לבדוק אריזה לקופסאות ישר בקטיף,Nimrod Wald,0
Monday 11/07/2022,"(ירק) בצל ירוק
Full-Size",11/07/2022,"Onions: Scallions, hyd. Aldorado
Hyd. N > NW > Bed 15
9 of 13",חנות הגינה: 15,15,0,0,15,15,,bn,,Nimrod Wald,0
Monday 11/07/2022,"(ירק) פטרוזיליה
Full-Size",11/07/2022,"Parsley, hyd. Borjo
Hyd. N > NW > Bed 12
5 of 8
Parsley, בורג'ו - נטע
Ra.1 > L3 > Beds 133-135
6 of 8",חנות הגינה: 20,20,0,0,20,20,,bn,"עדיף מהשדה - לסיים מחזור - לשים לב שאין קימחון חזק
או לשתוף היטב",Nimrod Wald,0
Monday 11/07/2022,"(ירק) עירית בצלית
Full-Size",11/07/2022,,חנות הגינה: 3,3,0,0,3,3,,bn,בבית,Nimrod Wald,0
Monday 11/07/2022,"(ירק) עירית שומית
Full-Size",11/07/2022,,חנות הגינה: 3,3,0,0,3,3,,bn,,Nimrod Wald,0
Monday 11/07/2022,"קייל
Full-Size",11/07/2022,,חנות הגינה: 3,3,0,0,3,3,"Lacinato (Dinosaur): 1,
Scarlet: 1,
גומן: 1",bn,"לייצר צרורות מכל סוג וגם מעורב
צרורות גדולים!!!!",Nimrod Wald,0
Monday 11/07/2022,"פלפל
Ripe",11/07/2022,"Peppers, Sweet Bite
Ra.2 > C2 > Beds 227-228
2 of 3
Peppers, וולטה - מוארך
Ra.2 > C6m > Beds 205-206 + 1 more Block
1 of 3",חנות הגינה: 3,3,0,0,3,26.5,,kg,,Nimrod Wald,0
Monday 11/07/2022,"עגבניה
Ripe",11/07/2022,"Tomatoes, hyd. montecarlo F1
Hyd. 4"" > NE-4""(50) > Bed 103
8 of 12
Tomatoes, Marmande - מורשת יעל
Ra.2 > C2 > Bed 222
5 of 12
Tomatoes, תמר
Ra.4 > Lo18 > Beds 405-406
2 of 12",חנות הגינה: 3,3,0,0,3,6,,kg,"בכל המקומות:
קומפוסט, איתמר, בית, ערוגות, 400",Nimrod Wald,0
Monday 11/07/2022,"(חסה) רומית
Full-Size",11/07/2022,"Lettuce, hyd. רומית
Hyd. N > NE > Bed 5
52 of 68",חנות הגינה: 30,30,0,0,30,20,,hd,,Nimrod Wald,0
Monday 11/07/2022,"(חסה) סלנובה
Full-Size",11/07/2022,"Lettuce, hyd. סלנובה
Hyd. N > NE > Beds 3-4
53 of 68",חנות הגינה: 30,30,0,0,30,30,,cs,לפרק לעלים ולארוז שקיות 300-400ג,Nimrod Wald,0
Monday 11/07/2022,"בייבי - רוקט
Baby Leaf",11/07/2022,"Arugula, Arugula
Ra.1 > L2 > Bed 128
19 of 26
Arugula, Arugula
Ra.1 > L2 > Bed 132
18 of 26",חנות הגינה: 4,4,0,0,4,3,,kg,,Nimrod Wald,0
Monday 11/07/2022,"תבלין - נענע
Full-Size",11/07/2022,,חנות הגינה: 4,4,0,0,4,4,,bn,,Nimrod Wald,0
Monday 11/07/2022,חציל,11/07/2022,"Eggplant, Meatball
Ra.1 > L1 > Bed 112
Eggplant, Meatball
Ra.2 > C2 > Beds 219-220
",חנות הגינה: 5,5,0,0,5,6,,kg,כל מה שמוכן ממש,Nimrod Wald,0
Monday 11/07/2022,חציל ארוך,11/07/2022,"Eggplant, Ping Tung Long
Ra.1 > L1 > Beds 110-111
",חנות הגינה: 5,5,0,0,5,3.5,,kg,,Nimrod Wald,0
Monday 11/07/2022,"עגבניה שרי
Ripe",11/07/2022,"Tomatoes, Lobelo hyd. מורכב
Hyd. 4"" > SE-4""(40) > Bed 108
1 of 12
Tomatoes, Lobelo - חישתיל מורכב
Ra.2 > C1 > Beds 209-210
4 of 12
Tomatoes, Lobelo - חישתיל מורכב
Ra.2 > C1 > Beds 213-216
3 of 12",חנות הגינה: 5,5,0,0,5,16.3,,kg,"כל מה שמוכן
מוכן = 80% אדום",Nimrod Wald,0
Monday 11/07/2022,"בייבי מיקס
Full-Size",11/07/2022,"Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L1 > Bed 113
26 of 38
Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L2 > Bed 127
27 of 38",חנות הגינה: 6,6,0,0,6,3,,kg,,Nimrod Wald,0
Thursday 07/07/2022,קישוא - זוקיני,07/07/2022,"Summer Squash, Nero di Milano
Ra.3 > R3 > Bed 329
2 of 5",חנות הגינה: 1,1,0,0,1,1,,kg,"לקטוף כל מה שבגודל 15 סמ ומעלה
לתעד לפי זנים לא לפי ערוגות",Nimrod Wald,0
Thursday 07/07/2022,קישוא - מיוחד,07/07/2022,,חנות הגינה: 1,1,0,0,1,0.5,,kg,"לקטוף כל מה שבגודל 15 סמ ומעלה
לתעד לפי זנים לא לפי ערוגות",Nimrod Wald,0
Thursday 07/07/2022,קישוא - בהיר,07/07/2022,,חנות הגינה: 1,1,0,0,1,1,,kg,"לקטוף כל מה שבגודל 15 סמ ומעלה
לתעד לפי זנים לא לפי ערוגות",Nimrod Wald,0
Thursday 07/07/2022,דלעת יפנית,07/07/2022,"Winter Squash, Red Kuri
Ra.3 > R1 > Beds 307-308 + 1 more Block
2 of 6
Winter Squash, Red Kuri
Ra.3 > R2 > Beds 321-322
6 of 6",חנות הגינה: 1,1,0,0,1,5.2,,kg,"יש הרבה בסוף ה300
ומעט בערוגה החדשה",Nimrod Wald,0
Thursday 07/07/2022,דלעת ערמונים,07/07/2022,"Winter Squash, Table Queen
Ra.3 > R2 > Beds 317-320
1 of 6",חנות הגינה: 1,1,0,0,1,8.4,,kg,,Nimrod Wald,0
Thursday 07/07/2022,"שעועית
Fresh",07/07/2022,"Beans: Bush & Pole, Hilda - שטוחה מטפסת
Ra.4 > Lo12 > Beds 407-409
1 of 2",חנות הגינה: 1,1,0,0,1,1.6,,kg,,Nimrod Wald,0
Thursday 07/07/2022,שלפח-גולדן ברי,07/07/2022,,חנות הגינה: 1,1,0,0,1,0.3,,kg,,Nimrod Wald,0
Thursday 07/07/2022,מלפפון,07/07/2022,"Cucumbers, hyd.  נטע
Hyd. 4"" > NE-4""(50) > Beds 102-103
1 of 3
Cucumbers, Beit Alpha MR
Hyd. 4"" > SE-4""(40) > Beds 107-108
2 of 3",חנות הגינה: 10,10,0,0,10,10.7,,kg,"כל מה שמוכן

להקפיד להפריד בין הזנים - כל זן צד אחר של החממה",Nimrod Wald,0
Thursday 07/07/2022,מלון,07/07/2022,"Melons, Galia Regalia
Zvika > zA > Beds 505-506
3 of 3
Melons, Ananas Coquette
Zvika > zA > Beds 507-508
2 of 3",חנות הגינה: 10,10,0,0,10,1.2,,kg,כל מה שמוכן,Nimrod Wald,0
Thursday 07/07/2022,"סלרי
Full-Size",07/07/2022,"Celery, hyd. Early Bell
Hyd. N > NE > Beds 7-8
8 of 12",חנות הגינה: 12,12,0,0,12,12,,bn,להוריד תעלות שלמות,Nimrod Wald,0
Thursday 07/07/2022,"בזיל
Full-Size",07/07/2022,"Basil, hyd. Prospera
Hyd. N > NE > Bed 1
3 of 7
Basil, hyd. Prospera
Hyd. S > SW > Bed 27
2 of 7",חנות הגינה: 15,15,0,0,15,15,,cs,,Nimrod Wald,0
Thursday 07/07/2022,"(ירק) כוסברה
Leaf",07/07/2022,"Cilantro, hyd. Santoriny
Hyd. S > SE > Bed 17
11 of 14",חנות הגינה: 15,15,0,0,15,15,,bn,,Nimrod Wald,0
Thursday 07/07/2022,"(ירק) בצל ירוק
Full-Size",07/07/2022,"Onions: Scallions, hyd. Aldorado
Hyd. N > NW > Bed 15
9 of 13",חנות הגינה: 15,15,0,0,15,15,,bn,,Nimrod Wald,0
Thursday 07/07/2022,"צנונית
Full-Size",07/07/2022,,חנות הגינה: 2,2,0,0,2,2,AZ-506 sisi: 2,bn,,Nimrod Wald,0
Thursday 07/07/2022,"(חסה) רומית
Full-Size",07/07/2022,,חנות הגינה: 20,20,0,0,20,30,,hd,,Nimrod Wald,0
Thursday 07/07/2022,"(חסה) סלנובה
Full-Size",07/07/2022,,חנות הגינה: 20,20,0,0,20,40,,cs,,Nimrod Wald,0
Thursday 07/07/2022,"(ירק) פטרוזיליה
Full-Size",07/07/2022,"Parsley, hyd. Borjo
Hyd. N > NW > Bed 12
5 of 8
Parsley, בורג'ו - נטע
Ra.1 > L3 > Beds 133-135
6 of 8",חנות הגינה: 20,20,0,0,20,20,,bn,מהשדה,Nimrod Wald,0
Thursday 07/07/2022,"(ירק) עירית בצלית
Full-Size",07/07/2022,,חנות הגינה: 3,3,0,0,3,1,,bn,בבית,Nimrod Wald,0
Thursday 07/07/2022,"(ירק) עירית שומית
Full-Size",07/07/2022,"Chives, Garlic Geisha
Ra.2 > C6m > Bed 204
",חנות הגינה: 3,3,0,0,3,3,,bn,,Nimrod Wald,0
Thursday 07/07/2022,"אמרנט - תרד הודי
Baby Leaf",07/07/2022,,חנות הגינה: 3,3,0,0,3,3,הודי אדום: 3,cs,לגזום חזק - לארוז כמו תרד - הרבה עלים מעט ענפים,Nimrod Wald,0
Thursday 07/07/2022,חציל,07/07/2022,"Eggplant, Meatball
Ra.1 > L1 > Bed 112
Eggplant, Meatball
Ra.2 > C2 > Beds 219-220
",חנות הגינה: 3,3,0,0,3,2,,kg,כל מה שמוכן ממש,Nimrod Wald,0
Thursday 07/07/2022,חציל ארוך,07/07/2022,"Eggplant, Ping Tung Long
Ra.1 > L1 > Beds 110-111
",חנות הגינה: 3,3,0,0,3,1,,kg,,Nimrod Wald,0
Thursday 07/07/2022,"קייל
Full-Size",07/07/2022,,חנות הגינה: 4,4,0,0,4,3,Lacinato (Dinosaur): 3,bn,"לייצר צרורות מכל סוג וגם מעורב
צרורות גדולים!!!!",Nimrod Wald,0
Thursday 07/07/2022,"עגבניה שרי
Ripe",07/07/2022,"Tomatoes, Lobelo hyd. מורכב
Hyd. 4"" > SE-4""(40) > Bed 108
1 of 12
Tomatoes, Lobelo - חישתיל מורכב
Ra.2 > C1 > Beds 209-210
4 of 12
Tomatoes, Lobelo - חישתיל מורכב
Ra.2 > C1 > Beds 213-216
3 of 12",חנות הגינה: 5,5,0,0,5,2,,kg,"כל מה שמוכן
מוכן = 80% אדום",Nimrod Wald,0
Thursday 07/07/2022,"עגבניה
Ripe",07/07/2022,"Tomatoes, hyd. montecarlo F1
Hyd. 4"" > NE-4""(50) > Bed 103
8 of 12
Tomatoes, Marmande - מורשת יעל
Ra.2 > C2 > Bed 222
5 of 12
Tomatoes, תמר
Ra.4 > Lo18 > Beds 405-406
2 of 12",חנות הגינה: 5,5,0,0,5,1,,kg,"בכל המקומות:
קומפוסט, איתמר, בית, ערוגות, 400",Nimrod Wald,0
Thursday 07/07/2022,"(ירק) שמיר
Leaf",07/07/2022,"Dill, hyd. Dukat
Hyd. N > NW > Bed 9
8 of 13
Dill, hyd. Dukat
Hyd. S > SE > Bed 17
9 of 13",חנות הגינה: 6,6,0,0,6,2,,bn,,Nimrod Wald,0
Thursday 07/07/2022,"בייבי - רוקט
Baby Leaf",07/07/2022,"Arugula, Arugula
Ra.1 > L2 > Bed 130
17 of 26
Arugula, Arugula
Ra.1 > L2 > Bed 132
18 of 26",חנות הגינה: 6,6,0,0,6,2,,kg,,Nimrod Wald,0
